English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
You overtook %@ cars in total.,Hai sorpassato %@ auto in totale.,In-app,achievement_achieved_total_overtakes %@,,needs_review,
Digital Crown,Digital Crown,In-app,achievement_control_name_crown,,needs_review,
Game Controller,Controller di gioco,In-app,achievement_control_name_gamecontroller,,needs_review,
Keyboard,Tastiera,In-app,achievement_control_name_keyboard,,needs_review,
Swipe,Scorrimento,In-app,achievement_control_name_swipe,,needs_review,
Tap,Tocco,In-app,achievement_control_name_tap,,needs_review,
VoiceOver,VoiceOver,In-app,achievement_control_name_voiceover,,needs_review,
+%lld more achievements,+%lld altri obiettivi,In-app,achievement_modal_more %lld,,needs_review,
Other achievements,Altri obiettivi,In-app,achievement_modal_other_achievements,,needs_review,
Congratulations! You unlocked:,Complimenti! Hai sbloccato:,In-app,achievement_modal_subtitle,,needs_review,
Achievement Completed!,Obiettivo sbloccato!,In-app,achievement_modal_title,,needs_review,
%@ Controls,Controlli %@,In-app,achievement_title_control %@,,needs_review,
Digital Crown Controls,Controlli Digital Crown,In-app,achievement_title_control_crown,,needs_review,
Game Controller Controls,Controlli gamepad,In-app,achievement_title_control_gamecontroller,,needs_review,
Keyboard Controls,Controlli tastiera,In-app,achievement_title_control_keyboard,,needs_review,
Swipe Controls,Controlli swipe,In-app,achievement_title_control_swipe,,needs_review,
Tap Controls,Controlli tocco,In-app,achievement_title_control_tap,,needs_review,
VoiceOver Controls,Controlli VoiceOver,In-app,achievement_title_control_voiceover,,needs_review,
GAAD Assistive Week,Settimana GAAD Assistiva,In-app,achievement_title_event_gaad,,needs_review,
Streak %lld,Serie %lld,In-app,achievement_title_run_overtakes %lld,,needs_review,
Overlander %@,Overlander %@,In-app,achievement_title_total_overtakes %@,,needs_review,
Overlander %lld,Overlander %lld,In-app,achievement_title_total_overtakes %lld,,needs_review,
Coming soon,Prossimamente,In-app,coming_soon,,needs_review,
A,A,In-app,controller_button_a,,needs_review,
B,B,In-app,controller_button_b,,needs_review,
D-pad Left,D-pad sinistra,In-app,controller_button_dpadLeft,,needs_review,
D-pad Right,D-pad destra,In-app,controller_button_dpadRight,,needs_review,
Left Shoulder,Bumper sinistro,In-app,controller_button_leftShoulder,,needs_review,
Left Trigger,Grilletto sinistro,In-app,controller_button_leftTrigger,,needs_review,
Menu,Menu,In-app,controller_button_menu,,needs_review,
None,Nessuno,In-app,controller_button_none,,needs_review,
Right Shoulder,Bumper destro,In-app,controller_button_rightShoulder,,needs_review,
Right Trigger,Grilletto destro,In-app,controller_button_rightTrigger,,needs_review,
X,X,In-app,controller_button_x,,needs_review,
Y,Y,In-app,controller_button_y,,needs_review,
Crash,Incidente,In-app,crash_sprite,,needs_review,
False,False,In-app,debug_boolean_false,,needs_review,
True,True,In-app,debug_boolean_true,,needs_review,
Enable experimental Polygon theme,Abilita il tema sperimentale Polygon,In-app,debug_enable_experimental_sixty_four_bit_theme,,needs_review,
Enable experimental Disc theme,Abilita il tema sperimentale Disc,In-app,debug_enable_experimental_thirty_two_bit_theme,,needs_review,
No forced achievement,Nessun traguardo forzato,In-app,debug_force_achievement_none,,needs_review,
Forces the selected achievement to appear in Game Over UI without reporting it.,Mostra il traguardo selezionato nella schermata Game Over senza inviarlo.,In-app,debug_force_achievement_picker_footer,,needs_review,
Force achievement unlock,Forza sblocco traguardo,In-app,debug_force_achievement_picker_title,,needs_review,
Active Assistive Technologies,Tecnologie assistive attive,In-app,debug_gaad_active_assistive,,needs_review,
None,Nessuna,In-app,debug_gaad_assistive_none,,needs_review,
Switch Control,Switch Control,In-app,debug_gaad_assistive_switch_control,,needs_review,
VoiceOver,VoiceOver,In-app,debug_gaad_assistive_voiceover,,needs_review,
Current Time,Ora attuale,In-app,debug_gaad_current_time,,needs_review,
Inside GAAD Week,Durante la GAAD Week,In-app,debug_gaad_in_window,,needs_review,
GAAD Achievement Marked Achieved,Traguardo GAAD segnato come ottenuto,In-app,debug_gaad_local_achievement,,needs_review,
GAAD Achievement QA,QA traguardo GAAD,In-app,debug_gaad_panel_title,,needs_review,
Qualification Mode,Modalità di qualificazione,In-app,debug_gaad_qualification_mode,,needs_review,
VoiceOver only (watchOS v1),Solo VoiceOver (watchOS v1),In-app,debug_gaad_qualification_mode_voiceover_only,,needs_review,
VoiceOver + Switch Control (v1),VoiceOver + Switch Control (v1),In-app,debug_gaad_qualification_mode_voiceover_switch,,needs_review,
Would Qualify If Run Ends Now,Qualificherebbe se la partita finisse ora,In-app,debug_gaad_qualifies_now,,needs_review,
GAAD Completion Signal Latched,Segnale di completamento GAAD bloccato,In-app,debug_gaad_signal_latched,,needs_review,
GAAD Week Window,Finestra GAAD Week,In-app,debug_gaad_window,,needs_review,
Unavailable,Non disponibile,In-app,debug_gaad_window_unavailable,,needs_review,
Debug,Debug,In-app,debug_section_title,,needs_review,
Show SpriteKit FPS and node count,Mostra FPS e conteggio nodi SpriteKit,In-app,debug_show_spritekit_frame_stats,,needs_review,
Simulate Unlimited Plays,Simula partite illimitate,In-app,debug_simulate_premium,,needs_review,
Default uses production behavior. Unlimited Plays forces full access. Freemium simulates that Unlimited Plays has not been purchased.,Predefinito usa il comportamento di produzione. Partite illimitate forza l'accesso completo. Freemium simula che Partite illimitate non sia stato acquistato.,In-app,debug_simulate_premium_footer,,needs_review,
Default,Predefinito,In-app,debug_simulation_mode_default,,needs_review,
Freemium,Freemium,In-app,debug_simulation_mode_freemium,,needs_review,
Unlimited Plays,Partite illimitate,In-app,debug_simulation_mode_unlimited,,needs_review,
FPS %@ · Nodes %@,FPS %@ · Nodi %@,In-app,debug_spritekit_stats %@ %@,,needs_review,
Done,Fine,In-app,done,,needs_review,
Unable to load products. Please check your internet connection.,Impossibile caricare i prodotti. Controlla la connessione a Internet.,In-app,error_product_not_available,,needs_review,
Retry,Riprova,In-app,error_retry,,needs_review,
"Unlimited until %@, celebrating %@ 🏎","Illimitato fino al %@, in celebrazione di %@ 🏎",In-app,event_play_unlimited_subtitle %@ %@,,needs_review,
Unlimited Plays,Partite illimitate,In-app,event_play_unlimited_title,,needs_review,
Finish,Termina,In-app,finish,,needs_review,
Retro (Press Start 2P),Retro (Press Start 2P),In-app,font_style_custom,,needs_review,
System,Sistema,In-app,font_style_system,,needs_review,
System monospaced,Sistema monospaziato,In-app,font_style_system_monospaced,,needs_review,
"Upcoming friend score: %@, %lld","Punteggio amico in arrivo: %@, %lld",In-app,friend_milestone_avatar %@ %lld,,needs_review,
Overtook %@,Hai sorpassato %@,In-app,friend_overtake_announcement %@,,needs_review,
Overtook %lld friends,Hai sorpassato %lld amici,In-app,friend_overtake_announcement_multiple %lld,,needs_review,
RetroRapid!,RetroRapid!,In-app,gameName,,needs_review,
Game Over,Game Over,In-app,gameOver,,needs_review,
Finish Game,Termina partita,In-app,game_exit_confirmation_finish,,needs_review,
Keep Playing,Continua a giocare,In-app,game_exit_confirmation_keep_playing,,needs_review,
Do you want to finish this game and return to the menu?,Vuoi terminare questa partita e tornare al menu?,In-app,game_exit_confirmation_message,,needs_review,
Finish this game?,Terminare questa partita?,In-app,game_exit_confirmation_title,,needs_review,
Best: %lld,Record: %lld,In-app,game_over_best %lld,,needs_review,
Next round could be your best yet.,Il prossimo giro potrebbe essere il tuo migliore.,In-app,game_over_encouragement_subtitle,,needs_review,
Well played!,Ben giocato!,In-app,game_over_encouragement_title,,needs_review,
%@: %lld,%@: %lld,In-app,game_over_friend_score %@ %lld,,needs_review,
Awesome drive! You beat your best score.,Gran gara! Hai battuto il tuo miglior punteggio.,In-app,game_over_new_record_subtitle,,needs_review,
New Record!,Nuovo record!,In-app,game_over_new_record_title,,needs_review,
New record: %lld,Nuovo record: %lld,In-app,game_over_new_record_value %lld,,needs_review,
Next friend ahead,Prossimo amico davanti,In-app,game_over_next_friend_ahead_title,,needs_review,
+%lld more,+%lld altri,In-app,game_over_overtaken_friends_more %lld,,needs_review,
Friends overtaken this run,Amici sorpassati in questa partita,In-app,game_over_overtaken_friends_title,,needs_review,
Previous best: %lld,Migliore precedente: %lld,In-app,game_over_previous_best %lld,,needs_review,
Speed: %@,Velocità: %@,In-app,game_over_speed %@,,needs_review,
Your best: %lld,Il tuo record: %lld,In-app,game_over_your_best %lld,,needs_review,
"%@ (%lld, %lld)","%@ (%lld, %lld)",In-app,"grid_cell_label %@ (%lld, %lld)",,needs_review,
Leaderboard,Classifica,In-app,leaderboard,,needs_review,
 x%lld, x%lld,In-app,lives_count,,needs_review,
Menu,Menu,In-app,menu_button,,needs_review,
Enjoying the game? You can help RetroRapid!,Ti piace il gioco? Puoi aiutare RetroRapid!,In-app,menu_engagement_prompt,,needs_review,
Enjoying the game?,Ti piace il gioco?,In-app,menu_engagement_prompt_rate_only,,needs_review,
Play with Friends,Gioca con gli amici,In-app,menu_play_with_friends,,needs_review,
Friend races are free.,Le gare con gli amici sono gratis.,In-app,menu_play_with_friends_free_footer,,needs_review,
SharePlay matches don’t use daily plays.,Le partite SharePlay non consumano le tue giocate giornaliere.,In-app,menu_play_with_friends_free_hint,,needs_review,
Rate it,Valuta,In-app,menu_rate_game,,needs_review,
Support the game,Sostieni il gioco,In-app,menu_support_game,,needs_review,
Move left,Muovi a sinistra,In-app,move_left,,needs_review,
Double-tap to move car left,Tocca due volte per spostare l'auto a sinistra,In-app,move_left_hint,,needs_review,
Move right,Muovi a destra,In-app,move_right,,needs_review,
Double-tap to move car right,Tocca due volte per spostare l'auto a destra,In-app,move_right_hint,,needs_review,
New high score! %lld overtakes,Nuovo record! %lld sorpassi,In-app,new_high_score_message %lld,,needs_review,
No car,Nessuna auto,In-app,no_car,,needs_review,
Ok,OK,In-app,ok,,needs_review,
Pause,Pausa,In-app,pause,,needs_review,
"Pixel-art portrait of a smiling, bearded man wearing a flat cap and navy sweater, set against a retro racing track with grandstands, starting lights, and tiny green cars in a colorful 16-bit game style.","Ritratto pixel art di un uomo sorridente con barba, berretto piatto e maglione blu navy, su un circuito retro con tribune, semaforo di partenza e piccole auto verdi in uno stile di gioco 16 bit colorato.",In-app,paywall_avatar_accessibility_label,,needs_review,
Hi! I'm Dani. Consider unlocking Unlimited Plays as a way to get me a coffee. Being caffeinated helps me keep building new features that I hope you'll love.,Ciao! Sono Dani. Considera di sbloccare Partite illimitate per offrirmi un caffè. La caffeina mi aiuta a creare nuove funzioni che spero ti piaceranno.,In-app,paywall_caption_coffee,,needs_review,
Close,Chiudi,In-app,paywall_close,,needs_review,
One-time purchase. No subscription. Unlocks unlimited plays forever.,Acquisto una tantum. Nessun abbonamento. Sblocca partite illimitate per sempre.,In-app,paywall_footer_one_time,,needs_review,
"10% of proceeds go to **AMMEC**, an association that promotes autonomy and social integration for people with physical disabilities, supporting families and fostering community.","Il 10% dei ricavi va ad **AMMEC**, un'associazione che promuove l'autonomia e l'integrazione sociale delle persone con disabilità fisiche, sostenendo le famiglie e favorendo la comunità.",In-app,paywall_giving_back_body,,needs_review,
Giving Back,Restituire,In-app,paywall_giving_back_title,,needs_review,
Go Unlimited,Senza limiti,In-app,paywall_go_premium,,needs_review,
Learn More,Scopri di più,In-app,paywall_learn_more,,needs_review,
"Pit stop! You've used up all your plays for today. Come back tomorrow for more free plays. Or go unlimited: One coffee for me, unlimited plays for you!","Pit stop! Hai esaurito tutte le partite di oggi. Torna domani per altre partite gratuite. Oppure vai senza limiti: un caffè per me, partite illimitate per te!",In-app,paywall_limit_notice,,needs_review,
Friend races are free with SharePlay!,Le gare con gli amici sono gratis con SharePlay!,In-app,paywall_shareplay_free_notice,,needs_review,
Your daily limit resets at midnight.,Il limite giornaliero si azzera a mezzanotte.,In-app,paywall_stay_free_reset_body,,needs_review,
No worries!,Nessun problema!,In-app,paywall_stay_free_reset_title,,needs_review,
Want to Stay Free?,Vuoi restare gratis?,In-app,paywall_stay_free_title,,needs_review,
Keep playing as much as you want on your Apple Watch.,Continua a giocare quanto vuoi sul tuo Apple Watch.,In-app,paywall_stay_free_watch_body,,needs_review,
Apple Watch,Apple Watch,In-app,paywall_stay_free_watch_title,,needs_review,
Get Unlimited Plays,Ottieni partite illimitate,In-app,paywall_title,,needs_review,
Unlimited plays forever. Choose from available visual themes. Support development.,Partite illimitate per sempre. Scegli tra i temi visivi disponibili. Sostieni lo sviluppo.,In-app,paywall_unlimited_and_themes,,needs_review,
Play,Gioca,In-app,play,,needs_review,
Remaining: %lld of %lld,Rimanenti: %lld di %lld,In-app,play_limit_remaining %lld %lld,,needs_review,
Resets in %lld hours,Si azzera tra %lld ore,In-app,play_limit_resets_in_hours %lld,,needs_review,
Resets in 1 hour,Si azzera tra 1 ora,In-app,play_limit_resets_in_one_hour,,needs_review,
Resets tomorrow at 00:00,Si azzera domani alle 00:00,In-app,play_limit_resets_tomorrow,,needs_review,
%lld free plays every day without Unlimited Plays.,%lld partite gratuite al giorno senza Partite illimitate.,In-app,play_limit_section_footer %lld,,needs_review,
%lld free plays every day without Unlimited Plays. Welcome bonus: %lld free plays on your first day.,%lld partite gratuite al giorno senza Partite illimitate. Bonus di benvenuto: %lld partite gratuite il primo giorno.,In-app,play_limit_section_footer_first_day %lld %lld,,needs_review,
Thank you for your support!,Grazie per il tuo supporto!,In-app,play_limit_thank_you,,needs_review,
Play Limit,Limite di partite,In-app,play_limit_title,,needs_review,
♾️ Unlimited,♾️ Illimitato,In-app,play_limit_unlimited,,needs_review,
Player car,Auto del giocatore,In-app,player_car,,needs_review,
Unlimited Plays,Partite illimitate,In-app,product_unlimited_plays,,needs_review,
Purchase Failed,Acquisto non riuscito,In-app,purchase_error_title,,needs_review,
Failed to restore purchases: %@,Impossibile ripristinare gli acquisti: %@,In-app,purchase_restored_failed %@,,needs_review,
No purchases found to restore.,Nessun acquisto da ripristinare.,In-app,purchase_restored_none,,needs_review,
Purchase restored successfully!,Acquisto ripristinato con successo!,In-app,purchase_restored_success,,needs_review,
You now have unlimited plays!,Ora hai partite illimitate!,In-app,purchase_success_message,,needs_review,
Purchase Successful,Acquisto riuscito,In-app,purchase_success_title,,needs_review,
Redeem Code,Riscatta codice,In-app,redeem_code,,needs_review,
Play again,Gioca di nuovo,In-app,restart,,needs_review,
Restore Purchases,Ripristina acquisti,In-app,restore_purchases,,needs_review,
Resume,Riprendi,In-app,resume,,needs_review,
Rival car,Auto rivale,In-app,rival_car,,needs_review,
Score,Punteggio,In-app,score,,needs_review,
Score: %lld,Punteggio: %lld,In-app,score %lld,,needs_review,
Settings,Impostazioni,In-app,settings,,needs_review,
Accessibility,Accessibilità,In-app,settings_accessibility,,needs_review,
Audio cue tutorial,Tutorial segnali audio,In-app,settings_audio_cue_tutorial,,needs_review,
Audio feedback mode,Modalità feedback audio,In-app,settings_audio_feedback_mode,,needs_review,
Audio cues (arpeggio),Segnali audio (arpeggio),In-app,settings_audio_feedback_mode_cue_arpeggio,,needs_review,
Audio cues (chord),Segnali audio (accordo),In-app,settings_audio_feedback_mode_cue_chord,,needs_review,
Audio cues (lane pulses),Segnali audio (impulsi di corsia),In-app,settings_audio_feedback_mode_cue_lane_pulses,,needs_review,
Retro audio,Audio retro,In-app,settings_audio_feedback_mode_retro,,needs_review,
Using Audio cues (arpeggio) (default when VoiceOver is on),Segnali audio (arpeggio) (predefinito con VoiceOver attivo),In-app,settings_audio_feedback_mode_voiceover_default,,needs_review,
Big Cars,Auto grandi,In-app,settings_big_cars,,needs_review,
Settings coming soon,Impostazioni in arrivo,In-app,settings_coming_soon,,needs_review,
Controller,Controller,In-app,settings_controller,,needs_review,
Remapped buttons replace the default D-pad/Menu bindings for those actions. The left stick remains a left/right backup. Arrow keys remain active on Mac.,I pulsanti rimappati sostituiscono le assegnazioni predefinite di D-pad/Menu per quelle azioni. Lo stick sinistro resta come backup sinistra/destra. I tasti freccia restano attivi su Mac.,In-app,settings_controller_footnote,,needs_review,
"Standard D-pad/left stick and Menu/Start controls always work. Mapped A, X, Y, shoulder, and trigger buttons add alternate controls. B/Back opens the finish confirmation.","I controlli standard D-pad/stick sinistro e Menu/Start funzionano sempre. I pulsanti A, X, Y, dorsali e grilletti assegnati aggiungono controlli alternativi. B/Indietro apre la conferma per terminare.",In-app,settings_controller_footnote_tvos,,needs_review,
Move Left Button,Pulsante sinistra,In-app,settings_controller_move_left,,needs_review,
Move Right Button,Pulsante destra,In-app,settings_controller_move_right,,needs_review,
Pause/Resume Button,Pulsante pausa/riprendi,In-app,settings_controller_pause_resume,,needs_review,
Controls,Controlli,In-app,settings_controls,,needs_review,
How to play the game,Come giocare,In-app,settings_controls_how_to_play,,needs_review,
"• Swipe left or right to move.
• Tap the left or right half of the screen.
• Use the left and right arrow keys when a keyboard is connected.
• With a controller, the D-pad and left stick move by default; you can remap buttons in Controller settings.","• Scorri a sinistra o a destra per muoverti.
• Tocca la metà sinistra o destra dello schermo.
• Usa i tasti freccia sinistra e destra con una tastiera collegata.
• Con un controller, D-pad e stick sinistro muovono per impostazione predefinita; puoi rimappare i pulsanti nelle impostazioni Controller.",In-app,settings_controls_ios,,needs_review,
"• Use the left and right arrow keys on the keyboard to move.
• Click the left or right half of the window with the trackpad or mouse.
• Press the space bar to pause or resume.
• With a controller, the D-pad and left stick move by default; you can remap buttons in Controller settings.","• Usa i tasti freccia sinistra e destra sulla tastiera per muoverti.
• Clicca sulla metà sinistra o destra della finestra con trackpad o mouse.
• Premi la barra spaziatrice per mettere in pausa o riprendere.
• Con un controller, D-pad e stick sinistro muovono per impostazione predefinita; puoi rimappare i pulsanti nelle impostazioni Controller.",In-app,settings_controls_macos,,needs_review,
"• Swipe left or right, or click the left or right edge of the Siri Remote, to move.
• Press Play/Pause to pause or resume.
• Press Menu/Back to choose whether to finish the game.
• With a controller, use the D-pad or left stick to move, Menu/Start to pause, and B/Back to finish. Mapped buttons add alternate controls.","• Scorri a sinistra o a destra, oppure premi il bordo sinistro o destro del telecomando Siri, per muoverti.
• Premi Riproduci/Pausa per mettere in pausa o riprendere.
• Premi Menu/Indietro per scegliere se terminare la partita.
• Con un controller, usa il D-pad o lo stick sinistro per muoverti, Menu/Start per mettere in pausa e B/Indietro per terminare. I pulsanti assegnati aggiungono controlli alternativi.",In-app,settings_controls_tvos,,needs_review,
"• Look at a lane and pinch to move, or use the Left and Right buttons.
• Use the left and right arrow keys when a keyboard is connected.
• Press Space or use Pause to pause or resume.
• With a controller, use the D-pad or left stick to move and Menu/Start to pause.","• Guarda una corsia e pizzica per muoverti, oppure usa i pulsanti Sinistra e Destra.
• Usa i tasti freccia sinistra e destra con una tastiera collegata.
• Premi Spazio o usa Pausa per mettere in pausa o riprendere.
• Con un controller, usa D-pad o stick sinistro per muoverti e Menu/Start per mettere in pausa.",In-app,settings_controls_visionos,,needs_review,
"• Rotate the Digital Crown up to move right and down to move left.
• Tap the left side of the screen to move left and the right side to move right.
• Swipe left to move left and right to move right.","• Ruota la Digital Crown verso l'alto per andare a destra e verso il basso per andare a sinistra.
• Tocca il lato sinistro dello schermo per andare a sinistra e il destro per andare a destra.
• Scorri a sinistra per andare a sinistra e a destra per andare a destra.",In-app,settings_controls_watchos,,needs_review,
Direct Touch,Direct Touch,In-app,settings_direct_touch,,needs_review,
Font,Font,In-app,settings_font,,needs_review,
Haptic feedback,Feedback aptico,In-app,settings_haptic_feedback,,needs_review,
In-game announcements,Annunci in partita,In-app,settings_in_game_announcements,,needs_review,
Lane change cue,Segnale cambio corsia,In-app,settings_lane_move_cue_style,,needs_review,
Haptics,Aptico,In-app,settings_lane_move_cue_style_haptics,,needs_review,
Lane + success,Corsia + successo,In-app,settings_lane_move_cue_style_lane_and_safety,,needs_review,
Lane confirmation,Conferma corsia,In-app,settings_lane_move_cue_style_lane_confirmation,,needs_review,
Success,Successo,In-app,settings_lane_move_cue_style_safety_only,,needs_review,
Scores are submitted to Game Center.,I punteggi vengono inviati a Game Center.,In-app,settings_leaderboard_watch_info,,needs_review,
Sign in to Game Center on your iPhone to submit scores from the watch.,Accedi a Game Center sul tuo iPhone per inviare punteggi dal watch.,In-app,settings_leaderboard_watch_sign_in_required,,needs_review,
Get Unlimited Plays,Ottieni partite illimitate,In-app,settings_learn_premium,,needs_review,
%lld%%,%lld%%,In-app,settings_percentage_value,,needs_review,
Unlimited Plays,Partite illimitate,In-app,settings_premium_active,,needs_review,
Endless play and choose your favorite theme.,Gioca senza limiti e scegli il tuo tema preferito.,In-app,settings_premium_active_subtitle,,needs_review,
Purchases,Acquisti,In-app,settings_purchases_title,,needs_review,
"If you've purchased Unlimited Plays on another device, tap Restore Purchases.","Se hai acquistato Partite illimitate su un altro dispositivo, tocca Ripristina acquisti.",In-app,settings_restore_footer,,needs_review,
Road Style,Stile strada,In-app,settings_road_visual_style,,needs_review,
Detailed Road,Strada dettagliata,In-app,settings_road_visual_style_detailed,,needs_review,
Simplified Grid,Griglia semplificata,In-app,settings_road_visual_style_simplified,,needs_review,
Sound,Audio,In-app,settings_sound,,needs_review,
Sound effects volume,Volume effetti sonori,In-app,settings_sound_effects_volume,,needs_review,
Speed,Velocità,In-app,settings_speed,,needs_review,
Using Cruise (default when VoiceOver is on),Cruise (predefinito con VoiceOver attivo),In-app,settings_speed_voiceover_default,,needs_review,
Speed increase warning feedback,Feedback avviso aumento velocità,In-app,settings_speed_warning_feedback,,needs_review,
VoiceOver announcement,Annuncio VoiceOver,In-app,settings_speed_warning_feedback_announcement,,needs_review,
None,Nessuno,In-app,settings_speed_warning_feedback_none,,needs_review,
Preview warning,Anteprima avviso,In-app,settings_speed_warning_feedback_preview_warning,,needs_review,
Haptic,Aptico,In-app,settings_speed_warning_feedback_warning_haptic,,needs_review,
Sound,Suono,In-app,settings_speed_warning_feedback_warning_sound,,needs_review,
Theme,Tema,In-app,settings_theme,,needs_review,
Style Gallery,Galleria degli stili,In-app,settings_theme_gallery_preview,,needs_review,
"Theme preview for %@. Shows both cars, both helmets, the explosion, and the road colors.","Anteprima del tema %@. Mostra entrambe le auto, entrambi i caschi, l'esplosione e i colori della strada.",In-app,settings_theme_gallery_preview_accessibility %@,,needs_review,
"%@ theme preview. Home-console sparkle: two bold pixel cars, two punchy helmets, a hot orange crash, and a gray arcade road with bright yellow lines.","Anteprima del tema %@. Scintilla da console di casa: due auto pixel decise, due caschi grintosi, uno schianto arancione acceso e una strada arcade grigia con linee gialle.",In-app,settings_theme_gallery_preview_accessibility_eight_bit,,needs_review,
"LCD theme preview. Calculator-arcade vibes: two crisp racers, two clean helmets, a bright crash, and a pale road palette built for sunny high-score runs.","Anteprima del tema LCD. Atmosfera da calcolatrice arcade: due auto nitide, due caschi puliti, uno schianto luminoso e una strada chiara per record sotto il sole.",In-app,settings_theme_gallery_preview_accessibility_lcd,,needs_review,
"Pocket theme preview. Tiny handheld vibes: two moss-green racers, two chunky helmets, a crunchy crash, and a muted road palette from an old pocket screen.","Anteprima del tema Pocket. Atmosfera da mini console: due auto verde muschio, due caschi robusti, uno schianto croccante e una palette stradale attenuata da vecchio schermo tascabile.",In-app,settings_theme_gallery_preview_accessibility_pocket,,needs_review,
