English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
You completed a run during GAAD week using assistive technology.,GAAD haftasında destek teknolojisi kullanarak bir yarış tamamladın.,In-app,achievement_achieved_event_gaad,,needs_review,
You overtook %@ cars in one run.,Tek yarışta %@ araba solladın.,In-app,achievement_achieved_run_overtakes %@,,needs_review,
You overtook %@ cars in total.,Toplam %@ araba solladın.,In-app,achievement_achieved_total_overtakes %@,,needs_review,
Digital Crown,Digital Crown,In-app,achievement_control_name_crown,,needs_review,
Game Controller,Oyun Kumandası,In-app,achievement_control_name_gamecontroller,,needs_review,
Keyboard,Klavye,In-app,achievement_control_name_keyboard,,needs_review,
Swipe,Kaydırma,In-app,achievement_control_name_swipe,,needs_review,
Tap,Dokunma,In-app,achievement_control_name_tap,,needs_review,
VoiceOver,VoiceOver,In-app,achievement_control_name_voiceover,,needs_review,
+%lld more achievements,+%lld başarım daha,In-app,achievement_modal_more %lld,,needs_review,
Other achievements,Diğer başarımlar,In-app,achievement_modal_other_achievements,,needs_review,
Congratulations! You unlocked:,Tebrikler! Şunu açtın:,In-app,achievement_modal_subtitle,,needs_review,
Achievement Completed!,Başarım Tamamlandı!,In-app,achievement_modal_title,,needs_review,
%@ Controls,%@ Kontrolleri,In-app,achievement_title_control %@,,needs_review,
Digital Crown Controls,Digital Crown Kontrolleri,In-app,achievement_title_control_crown,,needs_review,
Game Controller Controls,Oyun Kumandası Kontrolleri,In-app,achievement_title_control_gamecontroller,,needs_review,
Keyboard Controls,Klavye Kontrolleri,In-app,achievement_title_control_keyboard,,needs_review,
Swipe Controls,Kaydırma Kontrolleri,In-app,achievement_title_control_swipe,,needs_review,
Tap Controls,Dokunma Kontrolleri,In-app,achievement_title_control_tap,,needs_review,
VoiceOver Controls,VoiceOver Kontrolleri,In-app,achievement_title_control_voiceover,,needs_review,
GAAD Assistive Week,GAAD Destek Teknolojileri Haftası,In-app,achievement_title_event_gaad,,needs_review,
Streak %lld,%lld'lik Seri,In-app,achievement_title_run_overtakes %lld,,needs_review,
Overlander %@,Yol Fatihi %@,In-app,achievement_title_total_overtakes %@,,needs_review,
Overlander %lld,Yol Fatihi %lld,In-app,achievement_title_total_overtakes %lld,,needs_review,
Coming soon,Yakında,In-app,coming_soon,,needs_review,
A,A,In-app,controller_button_a,,needs_review,
B,B,In-app,controller_button_b,,needs_review,
D-pad Left,Yön Tuşu Sol,In-app,controller_button_dpadLeft,,needs_review,
D-pad Right,Yön Tuşu Sağ,In-app,controller_button_dpadRight,,needs_review,
Left Shoulder,Sol Üst Düğme,In-app,controller_button_leftShoulder,,needs_review,
Left Trigger,Sol Tetik,In-app,controller_button_leftTrigger,,needs_review,
Menu,Menü,In-app,controller_button_menu,,needs_review,
None,Yok,In-app,controller_button_none,,needs_review,
Right Shoulder,Sağ Üst Düğme,In-app,controller_button_rightShoulder,,needs_review,
Right Trigger,Sağ Tetik,In-app,controller_button_rightTrigger,,needs_review,
X,X,In-app,controller_button_x,,needs_review,
Y,Y,In-app,controller_button_y,,needs_review,
Crash,Çarpışma,In-app,crash_sprite,,needs_review,
False,Yanlış,In-app,debug_boolean_false,,needs_review,
True,Doğru,In-app,debug_boolean_true,,needs_review,
Enable experimental Polygon theme,Deneysel Polygon temasını etkinleştir,In-app,debug_enable_experimental_sixty_four_bit_theme,,needs_review,
Enable experimental Disc theme,Deneysel Disc temasını etkinleştir,In-app,debug_enable_experimental_thirty_two_bit_theme,,needs_review,
No forced achievement,Zorunlu başarım yok,In-app,debug_force_achievement_none,,needs_review,
Forces the selected achievement to appear in Game Over UI without reporting it.,Seçilen başarımı bildirmeden Oyun Sonu arayüzünde gösterir.,In-app,debug_force_achievement_picker_footer,,needs_review,
Force achievement unlock,Başarım açmayı zorla,In-app,debug_force_achievement_picker_title,,needs_review,
Active Assistive Technologies,Etkin Destek Teknolojileri,In-app,debug_gaad_active_assistive,,needs_review,
None,Yok,In-app,debug_gaad_assistive_none,,needs_review,
Switch Control,Anahtarla Denetim,In-app,debug_gaad_assistive_switch_control,,needs_review,
VoiceOver,VoiceOver,In-app,debug_gaad_assistive_voiceover,,needs_review,
Current Time,Geçerli Saat,In-app,debug_gaad_current_time,,needs_review,
Inside GAAD Week,GAAD Haftası İçinde,In-app,debug_gaad_in_window,,needs_review,
GAAD Achievement Marked Achieved,GAAD Başarımı Kazanıldı Olarak İşaretlendi,In-app,debug_gaad_local_achievement,,needs_review,
GAAD Achievement QA,GAAD Başarımı Kalite Kontrolü,In-app,debug_gaad_panel_title,,needs_review,
Qualification Mode,Uygunluk Modu,In-app,debug_gaad_qualification_mode,,needs_review,
VoiceOver only (watchOS v1),Yalnızca VoiceOver (watchOS v1),In-app,debug_gaad_qualification_mode_voiceover_only,,needs_review,
VoiceOver + Switch Control (v1),VoiceOver + Anahtarla Denetim (v1),In-app,debug_gaad_qualification_mode_voiceover_switch,,needs_review,
Would Qualify If Run Ends Now,Yarış Şimdi Biterse Uygun Olur,In-app,debug_gaad_qualifies_now,,needs_review,
GAAD Completion Signal Latched,GAAD Tamamlama Sinyali Kilitlendi,In-app,debug_gaad_signal_latched,,needs_review,
GAAD Week Window,GAAD Haftası Aralığı,In-app,debug_gaad_window,,needs_review,
Unavailable,Kullanılamıyor,In-app,debug_gaad_window_unavailable,,needs_review,
Debug,Hata Ayıklama,In-app,debug_section_title,,needs_review,
Show SpriteKit FPS and node count,SpriteKit FPS ve düğüm sayısını göster,In-app,debug_show_spritekit_frame_stats,,needs_review,
Simulate Unlimited Plays,Sınırsız Oyun'u Simüle Et,In-app,debug_simulate_premium,,needs_review,
Default uses production behavior. Unlimited Plays forces full access. Freemium simulates that Unlimited Plays has not been purchased.,"Varsayılan, üretim davranışını kullanır. Sınırsız Oyun tam erişimi zorlar. Ücretsiz mod, Sınırsız Oyun satın alınmamış gibi davranır.",In-app,debug_simulate_premium_footer,,needs_review,
Default,Varsayılan,In-app,debug_simulation_mode_default,,needs_review,
Freemium,Ücretsiz,In-app,debug_simulation_mode_freemium,,needs_review,
Unlimited Plays,Sınırsız Oyun,In-app,debug_simulation_mode_unlimited,,needs_review,
FPS %@ · Nodes %@,FPS %@ · Düğüm %@,In-app,debug_spritekit_stats %@ %@,,needs_review,
Done,Bitti,In-app,done,,needs_review,
Unable to load products. Please check your internet connection.,Ürünler yüklenemedi. Lütfen internet bağlantını kontrol et.,In-app,error_product_not_available,,needs_review,
Retry,Yeniden Dene,In-app,error_retry,,needs_review,
"Unlimited until %@, celebrating %@ 🏎",%@ tarihine kadar sınırsız; %@ kutlaması 🏎,In-app,event_play_unlimited_subtitle %@ %@,,needs_review,
Unlimited Plays,Sınırsız Oyun,In-app,event_play_unlimited_title,,needs_review,
Finish,Bitir,In-app,finish,,needs_review,
Retro (Press Start 2P),Retro (Press Start 2P),In-app,font_style_custom,,needs_review,
System,Sistem,In-app,font_style_system,,needs_review,
System monospaced,Sistem eş aralıklı,In-app,font_style_system_monospaced,,needs_review,
"Upcoming friend score: %@, %lld","Sıradaki arkadaş skoru: %@, %lld",In-app,friend_milestone_avatar %@ %lld,,needs_review,
Overtook %@,%@ geçildi,In-app,friend_overtake_announcement %@,,needs_review,
Overtook %lld friends,%lld arkadaş geçildi,In-app,friend_overtake_announcement_multiple %lld,,needs_review,
RetroRapid!,RetroRapid!,In-app,gameName,,needs_review,
Game Over,Oyun Bitti,In-app,gameOver,,needs_review,
Finish Game,Oyunu Bitir,In-app,game_exit_confirmation_finish,,needs_review,
Keep Playing,Oynamaya Devam Et,In-app,game_exit_confirmation_keep_playing,,needs_review,
Do you want to finish this game and return to the menu?,Bu oyunu bitirip menüye dönmek istiyor musun?,In-app,game_exit_confirmation_message,,needs_review,
Finish this game?,Bu oyun bitirilsin mi?,In-app,game_exit_confirmation_title,,needs_review,
Best: %lld,En iyi: %lld,In-app,game_over_best %lld,,needs_review,
Next round could be your best yet.,Bir sonraki tur şimdiye kadarki en iyin olabilir.,In-app,game_over_encouragement_subtitle,,needs_review,
Well played!,İyi oynadın!,In-app,game_over_encouragement_title,,needs_review,
%@: %lld,%@: %lld,In-app,game_over_friend_score %@ %lld,,needs_review,
Awesome drive! You beat your best score.,Harika sürüş! En iyi skorunu geçtin.,In-app,game_over_new_record_subtitle,,needs_review,
New Record!,Yeni Rekor!,In-app,game_over_new_record_title,,needs_review,
New record: %lld,Yeni rekor: %lld,In-app,game_over_new_record_value %lld,,needs_review,
Next friend ahead,Öndeki sıradaki arkadaş,In-app,game_over_next_friend_ahead_title,,needs_review,
+%lld more,+%lld daha,In-app,game_over_overtaken_friends_more %lld,,needs_review,
Friends overtaken this run,Bu yarışta geçilen arkadaşlar,In-app,game_over_overtaken_friends_title,,needs_review,
Previous best: %lld,Önceki en iyi: %lld,In-app,game_over_previous_best %lld,,needs_review,
Speed: %@,Hız: %@,In-app,game_over_speed %@,,needs_review,
Your best: %lld,En iyin: %lld,In-app,game_over_your_best %lld,,needs_review,
"%@ (%lld, %lld)","%@ (%lld, %lld)",In-app,"grid_cell_label %@ (%lld, %lld)",,needs_review,
Leaderboard,Liderlik Tablosu,In-app,leaderboard,,needs_review,
 x%lld, x%lld,In-app,lives_count,,needs_review,
Menu,Menü,In-app,menu_button,,needs_review,
Enjoying the game? You can help RetroRapid!,Oyunu sevdin mi? RetroRapid!'e destek olabilirsin!,In-app,menu_engagement_prompt,,needs_review,
Enjoying the game?,Oyunu sevdin mi?,In-app,menu_engagement_prompt_rate_only,,needs_review,
Play with Friends,Arkadaşlarla Oyna,In-app,menu_play_with_friends,,needs_review,
Friend races are free.,Arkadaş yarışları ücretsizdir.,In-app,menu_play_with_friends_free_footer,,needs_review,
SharePlay matches don’t use daily plays.,SharePlay yarışları günlük oyun hakkını kullanmaz.,In-app,menu_play_with_friends_free_hint,,needs_review,
Rate it,Değerlendir,In-app,menu_rate_game,,needs_review,
Support the game,Oyunu Destekle,In-app,menu_support_game,,needs_review,
Move left,Sola git,In-app,move_left,,needs_review,
Double-tap to move car left,Arabayı sola taşımak için çift dokun,In-app,move_left_hint,,needs_review,
Move right,Sağa git,In-app,move_right,,needs_review,
Double-tap to move car right,Arabayı sağa taşımak için çift dokun,In-app,move_right_hint,,needs_review,
New high score! %lld overtakes,Yeni yüksek skor! %lld sollama,In-app,new_high_score_message %lld,,needs_review,
No car,Araba yok,In-app,no_car,,needs_review,
Ok,Tamam,In-app,ok,,needs_review,
Pause,Duraklat,In-app,pause,,needs_review,
"Pixel-art portrait of a smiling, bearded man wearing a flat cap and navy sweater, set against a retro racing track with grandstands, starting lights, and tiny green cars in a colorful 16-bit game style.","Renkli 16-bit oyun tarzında, retro yarış pisti, tribünler, start ışıkları ve küçük yeşil arabalar önünde, kasket ve lacivert kazak giyen gülümseyen sakallı bir adamın piksel sanat portresi.",In-app,paywall_avatar_accessibility_label,,needs_review,
Hi! I'm Dani. Consider unlocking Unlimited Plays as a way to get me a coffee. Being caffeinated helps me keep building new features that I hope you'll love.,"Merhaba! Ben Dani. Bana bir kahve ısmarlamanın bir yolu olarak Sınırsız Oyun'u açmayı düşünebilirsin. Kafein, seveceğini umduğum yeni özellikler geliştirmeme yardımcı oluyor.",In-app,paywall_caption_coffee,,needs_review,
Close,Kapat,In-app,paywall_close,,needs_review,
One-time purchase. No subscription. Unlocks unlimited plays forever.,Tek seferlik satın alım. Abonelik yok. Sınırsız oyunu kalıcı olarak açar.,In-app,paywall_footer_one_time,,needs_review,
"10% of proceeds go to **AMMEC**, an association that promotes autonomy and social integration for people with physical disabilities, supporting families and fostering community.","Gelirin %10'u, fiziksel engelli bireylerin bağımsızlığını ve toplumsal katılımını destekleyen, ailelere yardım eden ve topluluk oluşturan **AMMEC**'e bağışlanır.",In-app,paywall_giving_back_body,,needs_review,
Giving Back,Topluma Katkı,In-app,paywall_giving_back_title,,needs_review,
Go Unlimited,Sınırsıza Geç,In-app,paywall_go_premium,,needs_review,
Learn More,Daha Fazla Bilgi,In-app,paywall_learn_more,,needs_review,
"Pit stop! You've used up all your plays for today. Come back tomorrow for more free plays. Or go unlimited: One coffee for me, unlimited plays for you!","Pit stop! Bugünkü tüm oyun haklarını kullandın. Daha fazla ücretsiz oyun için yarın gel. Ya da sınırsıza geç: Bana bir kahve, sana sınırsız oyun!",In-app,paywall_limit_notice,,needs_review,
Friend races are free with SharePlay!,SharePlay ile arkadaş yarışları ücretsiz!,In-app,paywall_shareplay_free_notice,,needs_review,
Your daily limit resets at midnight.,Günlük sınırın gece yarısı yenilenir.,In-app,paywall_stay_free_reset_body,,needs_review,
No worries!,Sorun değil!,In-app,paywall_stay_free_reset_title,,needs_review,
Want to Stay Free?,Ücretsiz Devam Etmek İster misin?,In-app,paywall_stay_free_title,,needs_review,
Keep playing as much as you want on your Apple Watch.,Apple Watch'unda istediğin kadar oynamaya devam et.,In-app,paywall_stay_free_watch_body,,needs_review,
Apple Watch,Apple Watch,In-app,paywall_stay_free_watch_title,,needs_review,
Get Unlimited Plays,Sınırsız Oyun'u Aç,In-app,paywall_title,,needs_review,
Unlimited plays forever. Choose from available visual themes. Support development.,Sonsuza kadar sınırsız oyun. Mevcut görsel temalardan istediğini seç. Geliştirmeyi destekle.,In-app,paywall_unlimited_and_themes,,needs_review,
Play,Oyna,In-app,play,,needs_review,
Remaining: %lld of %lld,Kalan: %lld/%lld,In-app,play_limit_remaining %lld %lld,,needs_review,
Resets in %lld hours,%lld saat içinde yenilenir,In-app,play_limit_resets_in_hours %lld,,needs_review,
Resets in 1 hour,1 saat içinde yenilenir,In-app,play_limit_resets_in_one_hour,,needs_review,
Resets tomorrow at 00:00,Yarın 00.00'da yenilenir,In-app,play_limit_resets_tomorrow,,needs_review,
%lld free plays every day without Unlimited Plays.,Sınırsız Oyun olmadan her gün %lld ücretsiz oyun.,In-app,play_limit_section_footer %lld,,needs_review,
%lld free plays every day without Unlimited Plays. Welcome bonus: %lld free plays on your first day.,Sınırsız Oyun olmadan her gün %lld ücretsiz oyun. Hoş geldin bonusu: İlk gününde %lld ücretsiz oyun.,In-app,play_limit_section_footer_first_day %lld %lld,,needs_review,
Thank you for your support!,Desteğin için teşekkürler!,In-app,play_limit_thank_you,,needs_review,
Play Limit,Oyun Sınırı,In-app,play_limit_title,,needs_review,
♾️ Unlimited,♾️ Sınırsız,In-app,play_limit_unlimited,,needs_review,
Player car,Oyuncu arabası,In-app,player_car,,needs_review,
Unlimited Plays,Sınırsız Oyun,In-app,product_unlimited_plays,,needs_review,
Purchase Failed,Satın Alma Başarısız,In-app,purchase_error_title,,needs_review,
Failed to restore purchases: %@,Satın alımlar geri yüklenemedi: %@,In-app,purchase_restored_failed %@,,needs_review,
No purchases found to restore.,Geri yüklenecek satın alım bulunamadı.,In-app,purchase_restored_none,,needs_review,
Purchase restored successfully!,Satın alım başarıyla geri yüklendi!,In-app,purchase_restored_success,,needs_review,
You now have unlimited plays!,Artık sınırsız oyunun var!,In-app,purchase_success_message,,needs_review,
Purchase Successful,Satın Alma Başarılı,In-app,purchase_success_title,,needs_review,
Redeem Code,Kodu Kullan,In-app,redeem_code,,needs_review,
Play again,Tekrar oyna,In-app,restart,,needs_review,
Restore Purchases,Satın Alımları Geri Yükle,In-app,restore_purchases,,needs_review,
Resume,Sürdür,In-app,resume,,needs_review,
Rival car,Rakip araba,In-app,rival_car,,needs_review,
Score,Skor,In-app,score,,needs_review,
Score: %lld,Skor: %lld,In-app,score %lld,,needs_review,
Settings,Ayarlar,In-app,settings,,needs_review,
Accessibility,Erişilebilirlik,In-app,settings_accessibility,,needs_review,
Audio cue tutorial,Ses ipucu öğreticisi,In-app,settings_audio_cue_tutorial,,needs_review,
Audio feedback mode,Sesli geri bildirim modu,In-app,settings_audio_feedback_mode,,needs_review,
Audio cues (arpeggio),Ses ipuçları (arpej),In-app,settings_audio_feedback_mode_cue_arpeggio,,needs_review,
Audio cues (chord),Ses ipuçları (akor),In-app,settings_audio_feedback_mode_cue_chord,,needs_review,
Audio cues (lane pulses),Ses ipuçları (şerit darbeleri),In-app,settings_audio_feedback_mode_cue_lane_pulses,,needs_review,
Retro audio,Retro ses,In-app,settings_audio_feedback_mode_retro,,needs_review,
Using Audio cues (arpeggio) (default when VoiceOver is on),Ses ipuçları (arpej) kullanılıyor (VoiceOver açıkken varsayılan),In-app,settings_audio_feedback_mode_voiceover_default,,needs_review,
Big Cars,Büyük Arabalar,In-app,settings_big_cars,,needs_review,
Settings coming soon,Ayarlar yakında,In-app,settings_coming_soon,,needs_review,
Controller,Kumanda,In-app,settings_controller,,needs_review,
Remapped buttons replace the default D-pad/Menu bindings for those actions. The left stick remains a left/right backup. Arrow keys remain active on Mac.,"Yeniden atanan düğmeler, bu eylemler için varsayılan yön tuşu/Menü eşlemelerinin yerini alır. Sol çubuk, sol/sağ yedeği olarak kalır. Ok tuşları Mac'te etkin kalır.",In-app,settings_controller_footnote,,needs_review,
"Standard D-pad/left stick and Menu/Start controls always work. Mapped A, X, Y, shoulder, and trigger buttons add alternate controls. B/Back opens the finish confirmation.","Standart yön tuşu/sol çubuk ve Menü/Başlat kontrolleri her zaman çalışır. Atanan A, X, Y, omuz ve tetik düğmeleri alternatif kontroller ekler. B/Geri, bitirme onayını açar.",In-app,settings_controller_footnote_tvos,,needs_review,
Move Left Button,Sola Git Düğmesi,In-app,settings_controller_move_left,,needs_review,
Move Right Button,Sağa Git Düğmesi,In-app,settings_controller_move_right,,needs_review,
Pause/Resume Button,Duraklat/Sürdür Düğmesi,In-app,settings_controller_pause_resume,,needs_review,
Controls,Kontroller,In-app,settings_controls,,needs_review,
How to play the game,Nasıl oynanır,In-app,settings_controls_how_to_play,,needs_review,
"• Swipe left or right to move.
• Tap the left or right half of the screen.
• Use the left and right arrow keys when a keyboard is connected.
• With a controller, the D-pad and left stick move by default; you can remap buttons in Controller settings.","• Hareket etmek için sola veya sağa kaydır.
• Ekranın sol veya sağ yarısına dokun.
• Klavye bağlıyken sol ve sağ ok tuşlarını kullan.
• Kumandayla yön tuşu ve sol çubuk varsayılan olarak hareket eder; düğmeleri Kumanda ayarlarından değiştirebilirsin.",In-app,settings_controls_ios,,needs_review,
"• Use the left and right arrow keys on the keyboard to move.
• Click the left or right half of the window with the trackpad or mouse.
• Press the space bar to pause or resume.
• With a controller, the D-pad and left stick move by default; you can remap buttons in Controller settings.","• Hareket etmek için klavyedeki sol ve sağ ok tuşlarını kullan.
• İzleme dörtgeni veya fareyle pencerenin sol ya da sağ yarısına tıkla.
• Duraklatmak veya sürdürmek için boşluk tuşuna bas.
• Kumandayla yön tuşu ve sol çubuk varsayılan olarak hareket eder; düğmeleri Kumanda ayarlarından değiştirebilirsin.",In-app,settings_controls_macos,,needs_review,
"• Swipe left or right, or click the left or right edge of the Siri Remote, to move.
• Press Play/Pause to pause or resume.
• Press Menu/Back to choose whether to finish the game.
• With a controller, use the D-pad or left stick to move, Menu/Start to pause, and B/Back to finish. Mapped buttons add alternate controls.","• Hareket etmek için Siri Remote'da sola veya sağa kaydır ya da sol veya sağ kenara tıkla.
• Duraklatmak veya sürdürmek için Oynat/Duraklat'a bas.
• Oyunu bitirip bitirmemeyi seçmek için Menü/Geri'ye bas.
• Kumandayla yön tuşu veya sol çubukla hareket et, Menü/Başlat ile duraklat ve B/Geri ile bitir. Atanan düğmeler alternatif kontroller ekler.",In-app,settings_controls_tvos,,needs_review,
"• Rotate the Digital Crown up to move right and down to move left.
• Tap the left side of the screen to move left and the right side to move right.
• Swipe left to move left and right to move right.","• Sağa gitmek için Digital Crown'u yukarı, sola gitmek için aşağı çevir.
• Sola gitmek için ekranın soluna, sağa gitmek için sağına dokun.
• Sola gitmek için sola, sağa gitmek için sağa kaydır.",In-app,settings_controls_watchos,,needs_review,
Direct Touch,Doğrudan Dokunma,In-app,settings_direct_touch,,needs_review,
Font,Yazı Tipi,In-app,settings_font,,needs_review,
Haptic feedback,Dokunsal geri bildirim,In-app,settings_haptic_feedback,,needs_review,
In-game announcements,Oyun içi duyurular,In-app,settings_in_game_announcements,,needs_review,
Lane change cue,Şerit değiştirme ipucu,In-app,settings_lane_move_cue_style,,needs_review,
Haptics,Dokunsal,In-app,settings_lane_move_cue_style_haptics,,needs_review,
Lane + success,Şerit + başarı,In-app,settings_lane_move_cue_style_lane_and_safety,,needs_review,
Lane confirmation,Şerit onayı,In-app,settings_lane_move_cue_style_lane_confirmation,,needs_review,
Success,Başarı,In-app,settings_lane_move_cue_style_safety_only,,needs_review,
Scores are submitted to Game Center.,Skorlar Game Center'a gönderilir.,In-app,settings_leaderboard_watch_info,,needs_review,
Sign in to Game Center on your iPhone to submit scores from the watch.,Saatten skor göndermek için iPhone'unda Game Center'a giriş yap.,In-app,settings_leaderboard_watch_sign_in_required,,needs_review,
Get Unlimited Plays,Sınırsız Oyun'u Aç,In-app,settings_learn_premium,,needs_review,
%lld%%,%lld%%,In-app,settings_percentage_value,,needs_review,
Unlimited Plays,Sınırsız Oyun,In-app,settings_premium_active,,needs_review,
Endless play and choose your favorite theme.,Sınırsız oyna ve favori temanı seç.,In-app,settings_premium_active_subtitle,,needs_review,
Purchases,Satın Alımlar,In-app,settings_purchases_title,,needs_review,
"If you've purchased Unlimited Plays on another device, tap Restore Purchases.",Sınırsız Oyun'u başka bir aygıtta satın aldıysan Satın Alımları Geri Yükle'ye dokun.,In-app,settings_restore_footer,,needs_review,
Road Style,Yol Tarzı,In-app,settings_road_visual_style,,needs_review,
Detailed Road,Ayrıntılı Yol,In-app,settings_road_visual_style_detailed,,needs_review,
Simplified Grid,Basit Izgara,In-app,settings_road_visual_style_simplified,,needs_review,
Sound,Ses,In-app,settings_sound,,needs_review,
Sound effects volume,Ses efektleri düzeyi,In-app,settings_sound_effects_volume,,needs_review,
Speed,Hız,In-app,settings_speed,,needs_review,
Using Cruise (default when VoiceOver is on),Cruise kullanılıyor (VoiceOver açıkken varsayılan),In-app,settings_speed_voiceover_default,,needs_review,
Speed increase warning feedback,Hız artışı uyarı geri bildirimi,In-app,settings_speed_warning_feedback,,needs_review,
VoiceOver announcement,VoiceOver duyurusu,In-app,settings_speed_warning_feedback_announcement,,needs_review,
None,Yok,In-app,settings_speed_warning_feedback_none,,needs_review,
Preview warning,Uyarıyı önizle,In-app,settings_speed_warning_feedback_preview_warning,,needs_review,
Haptic,Dokunsal,In-app,settings_speed_warning_feedback_warning_haptic,,needs_review,
Sound,Ses,In-app,settings_speed_warning_feedback_warning_sound,,needs_review,
Theme,Tema,In-app,settings_theme,,needs_review,
Style Gallery,Tarz Galerisi,In-app,settings_theme_gallery_preview,,needs_review,
"Theme preview for %@. Shows both cars, both helmets, the explosion, and the road colors.","%@ teması önizlemesi. İki arabayı, iki kaskı, patlamayı ve yol renklerini gösterir.",In-app,settings_theme_gallery_preview_accessibility %@,,needs_review,
